ts,time,TAC,blocked,cutoff,volte,msg,tot,tot_c
1018063,10/18/2018 6:30,28672,0,0,0,0,486,1
1018063,10/18/2018 6:30,28681,0,0,848,152,26274,1
1018063,10/18/2018 6:30,28682,11,41,2999,234,51375,0.998987835
1018063,10/18/2018 6:30,28683,0,0,2493,162,24236,1
1018063,10/18/2018 6:30,28684,20,11,1105,20,49185,0.999369727
1018063,10/18/2018 6:30,28685,0,3,1644,6,52019,0.999942329
1018063,10/18/2018 6:30,28688,0,0,1831,54,39151,1
1018063,10/18/2018 6:30,29449,0,30,256,102,9027,0.996676637
1018063,10/18/2018 6:30,29465,0,0,285,0,5406,1
1018064,10/18/2018 6:40,27214,0,0,255,36,9297,1
1018064,10/18/2018 6:40,28672,0,0,6,6,624,1
1018064,10/18/2018 6:40,28681,0,0,928,64,26872,1
1018064,10/18/2018 6:40,28682,19,0,2691,168,50790,0.999625911
1018064,10/18/2018 6:40,28683,2,0,2482,66,23769,0.999915857
1018064,10/18/2018 6:40,28684,0,13,958,40,48259,0.99973062
1018064,10/18/2018 6:40,28685,0,0,1377,42,52726,1
1018064,10/18/2018 6:40,28688,0,11,1669,66,40282,0.999726925
1018064,10/18/2018 6:40,29449,14,15,260,15,8971,0.996767361
1018064,10/18/2018 6:40,29465,0,0,160,0,5021,1
1018065,10/18/2018 6:50,27214,0,12,156,42,8781,0.998633413
1018065,10/18/2018 6:50,28672,0,0,0,0,480,1
1018065,10/18/2018 6:50,28681,0,0,770,36,26117,1
1018065,10/18/2018 6:50,28682,0,12,2615,94,52011,0.99976928
1018065,10/18/2018 6:50,28683,0,0,2603,166,24314,1
1018065,10/18/2018 6:50,28684,0,0,689,22,49659,1
1018065,10/18/2018 6:50,28685,0,0,1504,21,53673,1
1018065,10/18/2018 6:50,28688,0,11,1271,230,38620,0.999715173
1018065,10/18/2018 6:50,29449,0,0,271,0,8855,1
1018065,10/18/2018 6:50,29465,0,0,116,0,5041,1
1018070,10/18/2018 7:00,27214,0,0,237,30,9783,1
1018070,10/18/2018 7:00,28672,0,0,24,0,696,1
1018070,10/18/2018 7:00,28681,0,24,750,60,30086,0.999202287
1018070,10/18/2018 7:00,28682,0,12,2453,139,60556,0.999801836
1018070,10/18/2018 7:00,28683,0,26,2618,24,29599,0.999121592
1018070,10/18/2018 7:00,28684,0,0,1166,32,66407,1
1018070,10/18/2018 7:00,28685,0,12,1366,81,69706,0.999827848
1018070,10/18/2018 7:00,28688,6,0,1308,77,45636,0.999868525
1018070,10/18/2018 7:00,29449,0,30,218,54,10617,0.997174343
1018070,10/18/2018 7:00,29465,0,0,107,0,5343,1
1018071,10/18/2018 7:10,27214,0,18,471,78,9849,0.998172403
1018071,10/18/2018 7:10,28672,0,0,0,0,474,1
1018071,10/18/2018 7:10,28681,0,8,677,61,28185,0.999716161
1018071,10/18/2018 7:10,28682,66,12,2403,85,53571,0.998543988
1018071,10/18/2018 7:10,28683,0,14,2709,132,27051,0.999482459
1018071,10/18/2018 7:10,28684,0,0,936,14,51889,1
1018071,10/18/2018 7:10,28685,0,0,1379,0,56567,1
1018071,10/18/2018 7:10,28688,6,0,1573,73,42794,0.999859793
1018071,10/18/2018 7:10,29449,0,8,167,9,9424,0.999151104
1018071,10/18/2018 7:10,29465,0,0,109,0,4688,1
1018072,10/18/2018 7:20,27214,0,0,291,24,9210,1
1018072,10/18/2018 7:20,28672,0,6,24,6,408,0.985294118
1018072,10/18/2018 7:20,28681,0,0,997,30,25492,1
1018072,10/18/2018 7:20,28682,12,12,2125,71,52621,0.999543908
1018072,10/18/2018 7:20,28683,12,0,1968,12,23053,0.99947946
1018072,10/18/2018 7:20,28684,0,0,852,35,49574,1
1018072,10/18/2018 7:20,28685,0,0,1124,63,54254,1
1018072,10/18/2018 7:20,28688,0,0,1305,42,42520,1
1018072,10/18/2018 7:20,29449,0,18,133,0,8654,0.997920037
1018072,10/18/2018 7:20,29465,0,0,46,0,5092,1
1018073,10/18/2018 7:30,27214,0,0,108,54,8421,1
1018073,10/18/2018 7:30,28672,0,0,6,0,636,1
1018073,10/18/2018 7:30,28681,0,0,835,104,27988,1
1018073,10/18/2018 7:30,28682,0,37,2018,137,53050,0.999302545
1018073,10/18/2018 7:30,28683,0,0,1804,36,24340,1
1018073,10/18/2018 7:30,28684,0,0,800,60,49823,1
1018073,10/18/2018 7:30,28685,0,0,1322,73,54342,1
1018073,10/18/2018 7:30,28688,6,0,1767,289,41519,0.999855488
1018073,10/18/2018 7:30,29449,6,0,181,0,9243,0.99935086
1018073,10/18/2018 7:30,29465,0,0,62,0,4921,1
1018074,10/18/2018 7:40,27214,0,18,306,27,8943,0.997987253
1018074,10/18/2018 7:40,28672,0,0,6,0,570,1
1018074,10/18/2018 7:40,28681,0,0,596,83,27811,1
1018074,10/18/2018 7:40,28682,0,6,1655,180,52812,0.999886389
1018074,10/18/2018 7:40,28683,0,0,1160,40,24169,1
1018074,10/18/2018 7:40,28684,0,0,599,60,52070,1
1018074,10/18/2018 7:40,28685,9,0,1029,68,54831,0.999835859
1018074,10/18/2018 7:40,28688,0,0,1474,239,42167,1
1018074,10/18/2018 7:40,29449,8,0,187,15,9286,0.999138488
1018074,10/18/2018 7:40,29465,0,0,78,0,4950,1
1018075,10/18/2018 7:50,27214,0,0,120,51,8520,1
1018075,10/18/2018 7:50,28672,0,0,6,0,624,1
1018075,10/18/2018 7:50,28681,0,0,411,38,25155,1
1018075,10/18/2018 7:50,28682,0,0,1735,68,52943,1
1018075,10/18/2018 7:50,28683,0,0,1118,44,23732,1
1018075,10/18/2018 7:50,28684,0,0,627,0,50076,1
1018075,10/18/2018 7:50,28685,0,0,1543,69,55681,1
1018075,10/18/2018 7:50,28688,0,0,2181,66,42368,1
1018075,10/18/2018 7:50,29449,0,0,168,0,9813,1
1018075,10/18/2018 7:50,29465,0,0,41,0,4501,1
1018080,10/18/2018 8:00,27214,0,0,72,126,9510,1
1018080,10/18/2018 8:00,28672,0,0,0,0,420,1
1018080,10/18/2018 8:00,28681,0,28,677,3,26798,0.998955146
1018080,10/18/2018 8:00,28682,0,0,1368,95,52370,1
1018080,10/18/2018 8:00,28683,6,0,908,47,23155,0.999740877
1018080,10/18/2018 8:00,28684,0,0,767,9,51247,1
1018080,10/18/2018 8:00,28685,12,18,1038,14,56008,0.999464362
1018080,10/18/2018 8:00,28688,0,0,1545,44,41348,1
1018080,10/18/2018 8:00,29449,0,14,32,14,9488,0.998524452
1018080,10/18/2018 8:00,29465,0,0,76,10,5153,1
1018081,10/18/2018 8:10,27214,0,0,42,0,8631,1
1018081,10/18/2018 8:10,28672,0,0,6,0,558,1
1018081,10/18/2018 8:10,28681,0,8,585,28,26432,0.999697337
1018081,10/18/2018 8:10,28682,56,22,1702,34,54495,0.998568676
1018081,10/18/2018 8:10,28683,0,0,1099,12,22568,1
1018081,10/18/2018 8:10,28684,0,0,469,6,49060,1
1018081,10/18/2018 8:10,28685,0,18,1007,63,54784,0.999671437
1018081,10/18/2018 8:10,28688,0,12,1198,38,42562,0.999718058
1018081,10/18/2018 8:10,29449,0,0,110,24,10327,1
1018081,10/18/2018 8:10,29465,0,0,34,0,4527,1
1018082,10/18/2018 8:20,27214,0,0,66,12,10140,1
1018082,10/18/2018 8:20,28672,0,0,24,0,558,1
1018082,10/18/2018 8:20,28681,0,0,506,20,26971,1
1018082,10/18/2018 8:20,28682,0,11,1293,71,53118,0.999792914
1018082,10/18/2018 8:20,28683,6,0,770,10,21607,0.999722312
1018082,10/18/2018 8:20,28684,0,0,551,36,49754,1
1018082,10/18/2018 8:20,28685,0,3,951,68,54842,0.999945297
1018082,10/18/2018 8:20,28688,0,0,909,52,41162,1
1018082,10/18/2018 8:20,29449,0,0,101,35,9417,1
1018082,10/18/2018 8:20,29465,0,0,55,10,4383,1
1018083,10/18/2018 8:30,27214,0,0,120,0,8505,1
1018083,10/18/2018 8:30,28672,0,0,18,0,576,1
1018083,10/18/2018 8:30,28681,0,0,414,14,26487,1
1018083,10/18/2018 8:30,28682,0,24,1060,87,53211,0.999548965
1018083,10/18/2018 8:30,28683,0,0,539,66,22072,1
1018083,10/18/2018 8:30,28684,0,0,450,17,50731,1
1018083,10/18/2018 8:30,28685,0,18,780,37,56519,0.999681523
1018083,10/18/2018 8:30,28688,9,0,1255,57,40798,0.999779401
1018083,10/18/2018 8:30,29449,0,0,102,108,9327,1
1018083,10/18/2018 8:30,29465,0,9,40,0,4921,0.998171103
1018084,10/18/2018 8:40,27214,0,0,132,0,8799,1
1018084,10/18/2018 8:40,28672,0,0,0,0,516,1
1018084,10/18/2018 8:40,28681,0,0,462,28,26075,1
1018084,10/18/2018 8:40,28682,0,26,1233,97,52453,0.999504318
1018084,10/18/2018 8:40,28683,12,0,921,25,21733,0.999447844
1018084,10/18/2018 8:40,28684,14,14,627,91,50950,0.999450442
1018084,10/18/2018 8:40,28685,0,9,805,16,54727,0.999835547
1018084,10/18/2018 8:40,28688,12,0,1062,75,40946,0.999706931
1018084,10/18/2018 8:40,29449,30,14,121,149,9792,0.995506536
1018084,10/18/2018 8:40,29465,0,0,24,0,4861,1
1018085,10/18/2018 8:50,27214,0,9,141,12,9312,0.999033505
1018085,10/18/2018 8:50,28672,0,0,0,0,444,1
1018085,10/18/2018 8:50,28681,0,0,508,30,26554,1
1018085,10/18/2018 8:50,28682,0,0,1326,57,52620,1
1018085,10/18/2018 8:50,28683,22,0,626,68,21323,0.99896825
1018085,10/18/2018 8:50,28684,0,0,318,44,50371,1
1018085,10/18/2018 8:50,28685,0,0,787,21,55039,1
1018085,10/18/2018 8:50,28688,0,17,1038,206,41540,0.999590756
1018085,10/18/2018 8:50,29449,0,9,77,50,9670,0.999069286
1018085,10/18/2018 8:50,29465,0,0,53,0,4831,1
1018090,10/18/2018 9:00,27214,0,0,195,12,9690,1
1018090,10/18/2018 9:00,28672,0,0,0,6,522,1
1018090,10/18/2018 9:00,28681,0,0,504,22,28435,1
1018090,10/18/2018 9:00,28682,0,10,1526,99,50259,0.999801031
1018090,10/18/2018 9:00,28683,0,0,646,20,20856,1
1018090,10/18/2018 9:00,28684,0,6,466,31,51537,0.999883579
1018090,10/18/2018 9:00,28685,0,0,776,32,53209,1
1018090,10/18/2018 9:00,28688,10,16,1222,220,39382,0.9993398
1018090,10/18/2018 9:00,29449,0,14,144,62,9710,0.998558187
1018090,10/18/2018 9:00,29465,0,0,34,0,4466,1
1018091,10/18/2018 9:10,27214,0,0,285,18,9303,1
1018091,10/18/2018 9:10,28672,0,0,12,0,462,1
1018091,10/18/2018 9:10,28681,0,13,595,34,25929,0.999498631
1018091,10/18/2018 9:10,28682,0,0,1399,70,48837,1
1018091,10/18/2018 9:10,28683,20,10,664,31,20925,0.998566308
1018091,10/18/2018 9:10,28684,12,0,328,62,49739,0.999758741
1018091,10/18/2018 9:10,28685,0,0,1034,23,53073,1
1018091,10/18/2018 9:10,28688,0,0,1053,115,40257,1
1018091,10/18/2018 9:10,29449,0,14,60,14,9733,0.998561595
1018091,10/18/2018 9:10,29465,0,0,27,0,4712,1
1018092,10/18/2018 9:20,27214,0,0,192,9,8442,1
1018092,10/18/2018 9:20,28672,0,0,12,0,564,1
1018092,10/18/2018 9:20,28681,0,0,597,25,25806,1
1018092,10/18/2018 9:20,28682,0,0,1199,60,50865,1
1018092,10/18/2018 9:20,28683,0,0,350,6,21134,1
1018092,10/18/2018 9:20,28684,0,17,333,96,47711,0.999643688
1018092,10/18/2018 9:20,28685,0,0,1121,60,51850,1
1018092,10/18/2018 9:20,28688,0,0,1139,65,39130,1
1018092,10/18/2018 9:20,29449,0,3,54,0,9314,0.999677904
1018092,10/18/2018 9:20,29465,0,0,49,0,4593,1
1018093,10/18/2018 9:30,27214,0,0,180,0,8601,1
1018093,10/18/2018 9:30,28672,0,0,12,0,690,1
1018093,10/18/2018 9:30,28681,0,10,529,16,27176,0.999632028
1018093,10/18/2018 9:30,28682,0,30,1785,96,51393,0.999416263
1018093,10/18/2018 9:30,28683,0,0,637,8,21205,1
1018093,10/18/2018 9:30,28684,0,0,447,48,49912,1
1018093,10/18/2018 9:30,28685,0,0,840,65,52734,1
1018093,10/18/2018 9:30,28688,0,6,1042,98,40422,0.999851566
1018093,10/18/2018 9:30,29449,0,0,91,0,9467,1
1018093,10/18/2018 9:30,29465,0,5,84,0,5033,0.999006557
1018094,10/18/2018 9:40,27214,0,0,369,18,8682,1
1018094,10/18/2018 9:40,28672,0,0,0,0,630,1
1018094,10/18/2018 9:40,28681,0,9,355,60,25990,0.999653713
1018094,10/18/2018 9:40,28682,0,26,1876,132,52867,0.9995082
1018094,10/18/2018 9:40,28683,0,14,532,0,20650,0.999322034
1018094,10/18/2018 9:40,28684,0,0,526,40,49115,1
1018094,10/18/2018 9:40,28685,0,9,808,85,50434,0.999821549
1018094,10/18/2018 9:40,28688,6,8,1070,78,37596,0.99962762
1018094,10/18/2018 9:40,29449,0,0,120,18,9616,1
1018094,10/18/2018 9:40,29465,0,0,57,10,4489,1
1018095,10/18/2018 9:50,27214,0,0,228,33,8769,1
1018095,10/18/2018 9:50,28672,0,0,0,0,600,1
1018095,10/18/2018 9:50,28681,0,17,582,91,27463,0.999380985
1018095,10/18/2018 9:50,28682,0,65,2030,195,49688,0.998691837
1018095,10/18/2018 9:50,28683,0,0,591,10,21320,1
1018095,10/18/2018 9:50,28684,0,0,625,6,50714,1
1018095,10/18/2018 9:50,28685,0,0,1032,16,51064,1
1018095,10/18/2018 9:50,28688,0,17,1312,167,40508,0.99958033
1018095,10/18/2018 9:50,29449,22,3,253,15,10056,0.997513922
1018095,10/18/2018 9:50,29465,0,0,44,0,4494,1
1018100,10/18/2018 10:00,27214,9,0,255,30,8343,0.998921251
1018100,10/18/2018 10:00,28672,0,0,0,0,474,1
1018100,10/18/2018 10:00,28681,0,17,914,59,27347,0.99937836
1018100,10/18/2018 10:00,28682,0,10,2728,178,51920,0.999807396
1018100,10/18/2018 10:00,28683,0,23,595,26,20366,0.998870667
1018100,10/18/2018 10:00,28684,0,8,903,17,51500,0.99984466
1018100,10/18/2018 10:00,28685,20,12,1034,83,52877,0.999394822
1018100,10/18/2018 10:00,28688,0,27,1750,129,38438,0.99929757
1018100,10/18/2018 10:00,29449,0,0,247,0,9010,1
1018100,10/18/2018 10:00,29465,0,0,124,0,4674,1
1018101,10/18/2018 10:10,27214,0,0,597,0,9114,1
1018101,10/18/2018 10:10,28672,0,0,12,0,528,1
1018101,10/18/2018 10:10,28681,0,0,858,65,25440,1
1018101,10/18/2018 10:10,28682,0,12,2760,226,51555,0.999767239
1018101,10/18/2018 10:10,28683,0,26,594,38,19845,0.998689846
1018101,10/18/2018 10:10,28684,0,0,1145,64,50365,1
1018101,10/18/2018 10:10,28685,0,11,1342,157,51171,0.999785034
1018101,10/18/2018 10:10,28688,0,22,2365,125,39271,0.99943979
1018101,10/18/2018 10:10,29449,0,9,185,36,9510,0.999053628
1018101,10/18/2018 10:10,29465,0,0,117,10,4905,1
1018102,10/18/2018 10:20,27214,0,0,381,54,8424,1
1018102,10/18/2018 10:20,28672,0,0,18,0,480,1
1018102,10/18/2018 10:20,28681,0,0,1318,125,26176,1
1018102,10/18/2018 10:20,28682,48,11,3140,187,52981,0.998886393
1018102,10/18/2018 10:20,28683,24,0,682,125,20903,0.998851839
1018102,10/18/2018 10:20,28684,0,0,1056,52,52218,1
1018102,10/18/2018 10:20,28685,0,0,1885,175,53844,1
1018102,10/18/2018 10:20,28688,6,8,2331,181,40525,0.999654534
1018102,10/18/2018 10:20,29449,7,9,464,39,9873,0.998379419
1018102,10/18/2018 10:20,29465,0,3,140,0,4438,0.99932402
1018103,10/18/2018 10:30,27214,0,0,801,102,10647,1
1018103,10/18/2018 10:30,28672,0,0,18,0,444,1
1018103,10/18/2018 10:30,28681,0,30,1479,66,27373,0.99890403
1018103,10/18/2018 10:30,28682,16,23,4594,250,54592,0.99928561
1018103,10/18/2018 10:30,28683,0,14,1227,108,21921,0.999361343
1018103,10/18/2018 10:30,28684,0,8,1550,74,49906,0.999839699
1018103,10/18/2018 10:30,28685,10,0,1680,136,51845,0.999807117
1018103,10/18/2018 10:30,28688,16,0,3562,226,42103,0.99961998
1018103,10/18/2018 10:30,29449,0,12,388,37,9930,0.998791541
1018103,10/18/2018 10:30,29465,0,3,196,0,4614,0.999349805
1018104,10/18/2018 10:40,27214,0,0,435,57,8328,1
1018104,10/18/2018 10:40,28672,0,0,48,0,486,1
1018104,10/18/2018 10:40,28681,40,14,1628,140,27495,0.998036007
1018104,10/18/2018 10:40,28682,13,11,5215,184,54714,0.999561355
1018104,10/18/2018 10:40,28683,11,12,1332,77,21469,0.998928688
1018104,10/18/2018 10:40,28684,36,16,1826,155,51258,0.998985524
1018104,10/18/2018 10:40,28685,0,0,2195,150,54038,1
1018104,10/18/2018 10:40,28688,14,18,3777,257,42146,0.999240735
1018104,10/18/2018 10:40,29449,28,68,535,87,10826,0.991132459
1018104,10/18/2018 10:40,29465,0,0,189,0,4582,1
1018105,10/18/2018 10:50,27214,0,6,684,99,9486,0.999367489
1018105,10/18/2018 10:50,28672,0,0,48,12,504,1
1018105,10/18/2018 10:50,28681,0,14,1941,211,26470,0.999471099
1018105,10/18/2018 10:50,28682,34,46,5656,305,58070,0.998622352
1018105,10/18/2018 10:50,28683,0,42,1927,162,23381,0.99820367
1018105,10/18/2018 10:50,28684,0,12,1999,191,50919,0.999764332
1018105,10/18/2018 10:50,28685,6,34,2908,139,56356,0.999290226
1018105,10/18/2018 10:50,28688,8,29,4968,256,44975,0.999177321
1018105,10/18/2018 10:50,29449,0,0,746,69,10472,1
1018105,10/18/2018 10:50,29465,0,0,204,0,4972,1
1018110,10/18/2018 11:00,27214,12,6,1230,105,9846,0.998171846
1018110,10/18/2018 11:00,28672,0,0,60,18,570,1
1018110,10/18/2018 11:00,28681,0,13,3329,223,30688,0.999576382
1018110,10/18/2018 11:00,28682,0,24,8185,426,64581,0.999628374
1018110,10/18/2018 11:00,28683,4,0,2130,93,24772,0.999838527
1018110,10/18/2018 11:00,28684,14,0,3111,172,55604,0.99974822
1018110,10/18/2018 11:00,28685,27,29,4207,219,57952,0.999033683
1018110,10/18/2018 11:00,28688,0,36,8033,271,47824,0.99924724
1018110,10/18/2018 11:00,29449,0,27,1084,85,10859,0.997513583
1018110,10/18/2018 11:00,29465,8,0,367,0,5292,0.998488284
1018111,10/18/2018 11:10,27214,0,45,1416,153,11058,0.995930548
1018111,10/18/2018 11:10,28672,0,0,66,6,444,1
1018111,10/18/2018 11:10,28681,11,13,3761,303,29736,0.999192897
1018111,10/18/2018 11:10,28682,32,47,8644,503,63613,0.998758115
1018111,10/18/2018 11:10,28683,6,4,2540,120,24724,0.999595535
1018111,10/18/2018 11:10,28684,0,35,3542,258,55283,0.999366894
1018111,10/18/2018 11:10,28685,58,50,5042,228,58358,0.998149354
1018111,10/18/2018 11:10,28688,0,25,8632,283,50239,0.999502379
1018111,10/18/2018 11:10,29449,6,17,1155,44,11659,0.998027275
1018111,10/18/2018 11:10,29465,0,0,408,12,5795,1
1018112,10/18/2018 11:20,27214,0,0,1293,261,10302,1
1018112,10/18/2018 11:20,28672,0,0,54,0,534,1
1018112,10/18/2018 11:20,28681,19,37,4507,421,31580,0.998226726
1018112,10/18/2018 11:20,28682,10,28,11184,494,67685,0.999438576
1018112,10/18/2018 11:20,28683,12,0,2945,135,24999,0.999519981
1018112,10/18/2018 11:20,28684,0,6,4650,346,56989,0.999894717
1018112,10/18/2018 11:20,28685,32,14,6390,371,60941,0.999245172
1018112,10/18/2018 11:20,28688,0,12,10719,366,52467,0.999771285
1018112,10/18/2018 11:20,29449,14,33,1466,88,11283,0.995834441
1018112,10/18/2018 11:20,29465,0,0,418,35,6072,1
1018113,10/18/2018 11:30,27214,0,27,1746,240,11970,0.997744361
1018113,10/18/2018 11:30,28672,0,0,60,6,456,1
1018113,10/18/2018 11:30,28681,3,13,5265,578,32921,0.999513988
1018113,10/18/2018 11:30,28682,33,99,12562,864,68994,0.99808679
1018113,10/18/2018 11:30,28683,10,0,3217,235,27034,0.999630095
1018113,10/18/2018 11:30,28684,6,0,5954,349,61322,0.999902156
1018113,10/18/2018 11:30,28685,0,28,8529,546,67012,0.999582164
1018113,10/18/2018 11:30,28688,39,89,13443,759,58269,0.997803292
1018113,10/18/2018 11:30,29449,86,3,2041,125,13229,0.993272356
1018113,10/18/2018 11:30,29465,0,0,653,39,5948,1
1018114,10/18/2018 11:40,27214,0,0,1878,147,10917,1
1018114,10/18/2018 11:40,28672,0,0,54,12,678,1
1018114,10/18/2018 11:40,28681,22,0,6150,608,35634,0.999382612
1018114,10/18/2018 11:40,28682,20,98,16219,913,76074,0.998448879
1018114,10/18/2018 11:40,28683,16,8,4237,359,30325,0.999208574
1018114,10/18/2018 11:40,28684,20,6,7292,328,62296,0.999582638
1018114,10/18/2018 11:40,28685,24,60,9583,489,69127,0.998784845
1018114,10/18/2018 11:40,28688,22,46,14107,680,60342,0.99887309
1018114,10/18/2018 11:40,29449,74,58,2521,243,13650,0.99032967
1018114,10/18/2018 11:40,29465,0,0,889,58,7074,1
1018115,10/18/2018 11:50,27214,0,24,2361,306,13233,0.998186352
1018115,10/18/2018 11:50,28672,0,0,96,18,552,1
1018115,10/18/2018 11:50,28681,9,23,8095,795,38722,0.999173596
1018115,10/18/2018 11:50,28682,31,104,18958,1205,82289,0.998359441
1018115,10/18/2018 11:50,28683,37,12,4711,381,33012,0.998515691
1018115,10/18/2018 11:50,28684,36,10,9001,388,71235,0.99935425
1018115,10/18/2018 11:50,28685,12,44,11260,669,77314,0.999275681
1018115,10/18/2018 11:50,28688,79,38,17064,992,67061,0.99825532
1018115,10/18/2018 11:50,29449,72,30,2968,158,14317,0.992875602
1018115,10/18/2018 11:50,29465,22,10,1126,64,7039,0.9954539
1018120,10/18/2018 12:00,27214,9,12,3354,330,15201,0.998618512
1018120,10/18/2018 12:00,28672,0,0,180,0,780,1
1018120,10/18/2018 12:00,28681,17,78,9594,950,42264,0.997752224
1018120,10/18/2018 12:00,28682,64,194,22200,1355,90434,0.997147091
1018120,10/18/2018 12:00,28683,42,71,7320,436,38814,0.997088679
1018120,10/18/2018 12:00,28684,43,170,13427,731,79808,0.997331095
1018120,10/18/2018 12:00,28685,33,69,16340,1233,88791,0.998851235
1018120,10/18/2018 12:00,28688,43,69,20336,1224,75219,0.998511015
1018120,10/18/2018 12:00,29449,100,58,4068,239,17865,0.991155891
1018120,10/18/2018 12:00,29465,10,21,1402,110,7922,0.996086847
1018121,10/18/2018 12:10,27214,0,24,3927,234,15102,0.998410807
1018121,10/18/2018 12:10,28672,0,0,156,12,684,1
1018121,10/18/2018 12:10,28681,39,54,11778,906,45605,0.99796075
1018121,10/18/2018 12:10,28682,73,77,23714,833,90301,0.998338889
1018121,10/18/2018 12:10,28683,19,70,7624,499,39412,0.997741805
1018121,10/18/2018 12:10,28684,22,38,15163,621,82346,0.999271367
1018121,10/18/2018 12:10,28685,29,79,18230,1006,93641,0.998846659
1018121,10/18/2018 12:10,28688,73,87,23070,1245,79666,0.997991615
1018121,10/18/2018 12:10,29449,121,126,5084,273,19264,0.987178156
1018121,10/18/2018 12:10,29465,16,7,1854,85,8277,0.997221215
1018122,10/18/2018 12:20,27214,24,57,4338,363,17391,0.995342418
1018122,10/18/2018 12:20,28672,0,0,192,12,696,1
1018122,10/18/2018 12:20,28681,65,82,13878,912,48050,0.996940687
1018122,10/18/2018 12:20,28682,73,79,27696,1439,98855,0.998462394
1018122,10/18/2018 12:20,28683,23,49,10167,491,45677,0.998423714
1018122,10/18/2018 12:20,28684,69,103,18986,604,91501,0.998120239
1018122,10/18/2018 12:20,28685,65,110,23277,1318,104949,0.998332523
1018122,10/18/2018 12:20,28688,71,113,26086,1311,83872,0.997806181
1018122,10/18/2018 12:20,29449,131,91,5651,241,20800,0.989326923
1018122,10/18/2018 12:20,29465,0,36,2285,129,9745,0.996305798
1018123,10/18/2018 12:30,27214,6,30,4860,702,17976,0.99799733
1018123,10/18/2018 12:30,28672,0,0,186,6,630,1
1018123,10/18/2018 12:30,28681,45,85,15674,906,51409,0.99747126
1018123,10/18/2018 12:30,28682,96,147,31237,1517,101563,0.997607396
1018123,10/18/2018 12:30,28683,0,164,11815,619,49594,0.996693148
1018123,10/18/2018 12:30,28684,85,31,25093,721,97738,0.998813154
1018123,10/18/2018 12:30,28685,28,119,26515,1387,110254,0.998666715
1018123,10/18/2018 12:30,28688,101,228,29428,1577,88779,0.996294169
1018123,10/18/2018 12:30,29449,113,93,7340,269,22021,0.990645293
